"","Date","IDStation","PM2.5"
"5218",2020-08-04,649,5
"5219",2020-08-05,649,5
"5220",2020-08-06,649,8
"5221",2020-08-07,649,12
"5222",2020-08-08,649,14
"5223",2020-08-09,649,15
"5224",2020-08-10,649,16
"5225",2020-08-11,649,16
"5226",2020-08-12,649,19
"5227",2020-08-13,649,13
"5228",2020-08-14,649,11
"5229",2020-08-16,649,9
"5230",2020-08-17,649,12
"5231",2020-08-18,649,12
"5232",2020-08-19,649,8
"5233",2020-08-20,649,13
"5234",2020-08-21,649,14
"5235",2020-08-22,649,15
"5236",2020-08-23,649,7
"5237",2020-08-24,649,6
"5238",2020-08-25,649,9
"5239",2020-08-26,649,13
"5240",2020-08-27,649,15
"5241",2020-08-28,649,13
"5242",2020-08-29,649,8
"5243",2020-08-30,649,8
"5244",2020-08-31,649,6
"5245",2020-09-01,649,8
"5246",2020-09-02,649,6
"5247",2020-09-03,649,8
"5248",2020-09-04,649,14
"5249",2020-09-05,649,15
"5250",2020-09-06,649,14
"5251",2020-09-07,649,11
"5252",2020-09-08,649,11
"5253",2020-09-09,649,17
"5254",2020-09-10,649,16
"5255",2020-09-11,649,17
"5256",2020-09-12,649,17
"5257",2020-09-13,649,18
"5258",2020-09-14,649,17
"5259",2020-09-15,649,17
"5260",2020-09-16,649,19
"5261",2020-09-17,649,16
"5262",2020-09-18,649,14
"5263",2020-09-19,649,13
"5264",2020-09-20,649,8
"5265",2020-09-21,649,12
"5266",2020-09-22,649,9
"5267",2020-09-23,649,8
"5268",2020-09-24,649,9
"5269",2020-09-25,649,2
"5270",2020-09-26,649,4
"5271",2020-09-27,649,4
"5272",2020-09-28,649,8
"5273",2020-09-29,649,12
"5274",2020-09-30,649,15
"5275",2020-10-01,649,16
"5276",2020-10-02,649,6
"5277",2020-10-03,649,6
"5278",2020-10-04,649,4
"5279",2020-10-05,649,7
"5280",2020-10-06,649,12
"5281",2020-10-07,649,11
"5282",2020-10-08,649,10
"5283",2020-10-09,649,NA
"5284",2020-10-10,649,18
"5285",2020-10-11,649,4
"5286",2020-10-12,649,5
"5287",2020-10-13,649,7
"5288",2020-10-14,649,11
"5289",2020-10-15,649,14
"5290",2020-10-16,649,13
"5291",2020-10-17,649,12
"5292",2020-10-18,649,24
"5293",2020-10-19,649,31
"5294",2020-10-20,649,37
"5295",2020-10-21,649,28
"5296",2020-10-22,649,28
"5297",2020-10-23,649,56
"5298",2020-10-24,649,44
"5299",2020-10-25,649,15
"5300",2020-10-26,649,5
"5301",2020-10-27,649,6
"5302",2020-10-28,649,11
"5303",2020-10-29,649,14
"5304",2020-10-30,649,21
"5305",2020-10-31,649,41
"5306",2020-11-01,649,38
"5307",2020-11-02,649,35
"5308",2020-11-03,649,49
"5309",2020-11-04,649,46
"5310",2020-11-05,649,33
"5311",2020-11-06,649,24
"5312",2020-11-07,649,28
"5313",2020-11-08,649,25
"5314",2020-11-09,649,26
"5315",2020-11-10,649,36
"5316",2020-11-11,649,30
"5317",2020-11-12,649,43
"5318",2020-11-13,649,58
"5319",2020-11-14,649,54
"5320",2020-11-15,649,52
"5321",2020-11-16,649,54
"5322",2020-11-17,649,14
"5323",2020-11-18,649,29
"5324",2020-11-19,649,45
"5325",2020-11-20,649,16
"5326",2020-11-21,649,8
"5327",2020-11-22,649,14
"5328",2020-11-23,649,28
"5329",2020-11-24,649,27
"5330",2020-11-25,649,30
"5331",2020-11-26,649,45
"5332",2020-11-27,649,58
"5333",2020-11-28,649,46
"5334",2020-11-29,649,46
"5335",2020-11-30,649,37
"5336",2020-12-01,649,32
"5337",2020-12-02,649,22
"5338",2020-12-03,649,36
"5339",2020-12-04,649,17
"5340",2020-12-05,649,11
"5341",2020-12-06,649,16
"5342",2020-12-07,649,9
"5343",2020-12-08,649,8
"5344",2020-12-09,649,18
"5345",2020-12-10,649,14
"5346",2020-12-11,649,25
"5347",2020-12-12,649,32
"5348",2020-12-13,649,28
"5349",2020-12-14,649,19
"5350",2020-12-15,649,32
"5351",2020-12-16,649,55
"5352",2020-12-17,649,53
"5353",2020-12-18,649,42
"5354",2020-12-19,649,52
"5355",2020-12-20,649,40
"5356",2020-12-21,649,NA
"5357",2020-12-22,649,NA
"5358",2020-12-23,649,33
"5359",2020-12-24,649,27
"5360",2020-12-25,649,15
"5361",2020-12-26,649,9
"5362",2020-12-27,649,10
"5363",2020-12-28,649,12
"5364",2020-12-29,649,NA
"5365",2020-12-30,649,NA
"5366",2020-12-31,649,20
"5367",2016-01-01,669,64
"5368",2016-01-02,669,61
"5369",2016-01-03,669,30
"5370",2016-01-04,669,38
"5371",2016-01-05,669,36
"5372",2016-01-06,669,42
"5373",2016-01-07,669,51
"5374",2016-01-08,669,55
"5375",2016-01-09,669,61
"5376",2016-01-10,669,44
"5377",2016-01-11,669,33
"5378",2016-01-12,669,31
"5379",2016-01-13,669,23
"5380",2016-01-14,669,33
"5381",2016-01-15,669,39
"5382",2016-01-18,669,NA
"5383",2016-01-19,669,21
"5384",2016-01-20,669,49
"5385",2016-01-21,669,57
"5386",2016-01-22,669,64
"5387",2016-01-23,669,89
"5388",2016-01-24,669,81
"5389",2016-01-25,669,86
"5390",2016-01-26,669,59
"5391",2016-01-27,669,82
"5392",2016-01-28,669,106
"5393",2016-01-29,669,98
"5394",2016-01-30,669,62
"5395",2016-01-31,669,56
"5396",2016-02-01,669,48
"5397",2016-02-02,669,64
"5398",2016-02-03,669,NA
"5399",2016-02-04,669,27
"5400",2016-02-05,669,30
"5401",2016-02-06,669,42
"5402",2016-02-07,669,11
"5403",2016-02-08,669,31
"5404",2016-02-09,669,31
"5405",2016-02-10,669,12
"5406",2016-02-11,669,22
"5407",2016-02-12,669,26
"5408",2016-02-13,669,44
"5409",2016-02-14,669,37
"5410",2016-02-15,669,26
"5411",2016-02-16,669,30
"5412",2016-02-17,669,17
"5413",2016-02-18,669,24
"5414",2016-02-19,669,26
"5415",2016-02-20,669,27
"5416",2016-02-21,669,32
"5417",2016-02-22,669,56
"5418",2016-02-23,669,58
"5419",2016-03-01,669,31
"5420",2016-03-02,669,29
"5421",2016-03-03,669,17
"5422",2016-03-07,669,NA
"5423",2016-03-08,669,22
"5424",2016-03-09,669,34
"5425",2016-03-10,669,41
"5426",2016-03-11,669,33
"5427",2016-03-12,669,32
"5428",2016-03-13,669,29
"5429",2016-03-14,669,24
"5430",2016-03-15,669,33
"5431",2016-03-16,669,16
"5432",2016-03-17,669,33
"5433",2016-03-18,669,42
"5434",2016-03-20,669,NA
"5435",2016-03-21,669,36
"5436",2016-03-22,669,41
"5437",2016-03-23,669,22
"5438",2016-03-24,669,14
"5439",2016-03-25,669,26
"5440",2016-03-26,669,33
"5441",2016-03-27,669,44
"5442",2016-03-28,669,36
"5443",2016-03-29,669,22
"5444",2016-03-30,669,24
"5445",2016-03-31,669,32
"5446",2016-04-01,669,36
"5447",2016-04-02,669,37
"5448",2016-04-03,669,28
"5449",2016-04-04,669,38
"5450",2016-04-05,669,51
"5451",2016-04-06,669,58
"5452",2016-04-07,669,48
"5453",2016-04-08,669,42
"5454",2016-04-09,669,18
"5455",2016-04-10,669,16
"5456",2016-04-11,669,17
"5457",2016-04-12,669,17
"5458",2016-04-13,669,19
"5459",2016-04-14,669,20
"5460",2016-04-15,669,14
"5461",2016-04-16,669,8
"5462",2016-04-17,669,13
"5463",2016-04-18,669,10
"5464",2016-04-19,669,8
"5465",2016-04-20,669,18
"5466",2016-04-22,669,NA
"5467",2016-04-23,669,23
"5468",2016-04-24,669,21
"5469",2016-04-26,669,NA
"5470",2016-04-27,669,2
"5471",2016-04-28,669,13
"5472",2016-04-29,669,13
"5473",2016-04-30,669,17
"5474",2016-05-01,669,NA
"5475",2016-05-02,669,19
"5476",2016-05-03,669,15
"5477",2016-05-04,669,10
"5478",2016-05-05,669,9
"5479",2016-05-06,669,15
"5480",2016-05-07,669,19
"5481",2016-05-10,669,NA
"5482",2016-05-11,669,NA
"5483",2016-05-12,669,14
"5484",2016-05-13,669,22
"5485",2016-05-14,669,23
"5486",2016-05-15,669,15
"5487",2016-05-16,669,8
"5488",2016-05-17,669,14
"5489",2016-05-18,669,19
"5490",2016-05-19,669,6
"5491",2016-05-20,669,9
"5492",2016-05-21,669,14
"5493",2016-05-22,669,12
"5494",2016-05-23,669,17
"5495",2016-05-24,669,15
"5496",2016-05-25,669,15
"5497",2016-05-26,669,19
"5498",2016-05-27,669,28
"5499",2016-05-28,669,22
"5500",2016-05-30,669,NA
"5501",2016-05-31,669,7
"5502",2016-06-01,669,16
"5503",2016-06-02,669,NA
"5504",2016-06-03,669,12
"5505",2016-06-04,669,9
"5506",2016-06-05,669,12
"5507",2016-06-06,669,10
"5508",2016-06-07,669,11
"5509",2016-06-08,669,14
"5510",2016-06-09,669,NA
"5511",2016-06-10,669,NA
"5512",2016-06-11,669,22
"5513",2016-06-12,669,10
"5514",2016-06-13,669,17
"5515",2016-06-14,669,8
"5516",2016-06-15,669,9
"5517",2016-06-16,669,18
"5518",2016-06-17,669,NA
"5519",2016-06-18,669,12
"5520",2016-06-19,669,16
"5521",2016-06-20,669,9
"5522",2016-06-21,669,15
"5523",2016-06-22,669,17
"5524",2016-06-23,669,24
"5525",2016-06-24,669,26
"5526",2016-06-25,669,23
"5527",2016-06-26,669,17
"5528",2016-06-27,669,5
"5529",2016-06-28,669,9
"5530",2016-06-29,669,10
"5531",2016-06-30,669,13
"5532",2016-07-04,669,NA
"5533",2016-07-05,669,14
"5534",2016-07-06,669,17
"5535",2016-07-07,669,14
"5536",2016-07-18,669,NA
"5537",2016-07-19,669,27
"5538",2016-07-20,669,23
"5539",2016-07-21,669,22
"5540",2016-07-22,669,25
"5541",2016-07-23,669,23
"5542",2016-07-24,669,14
"5543",2016-07-25,669,16
"5544",2016-07-26,669,8
"5545",2016-07-27,669,17
"5546",2016-07-28,669,9
"5547",2016-07-29,669,12
"5548",2016-07-30,669,18
"5549",2016-07-31,669,11
"5550",2016-08-01,669,9
"5551",2016-08-02,669,6
"5552",2016-08-03,669,10
"5553",2016-08-04,669,14
"5554",2016-08-05,669,6
"5555",2016-08-06,669,2
"5556",2016-08-07,669,4
"5557",2016-08-08,669,11
"5558",2016-08-09,669,NA
"5559",2016-08-10,669,NA
"5560",2016-08-11,669,NA
"5561",2016-08-12,669,6
"5562",2016-08-13,669,9
"5563",2016-08-14,669,16
"5564",2016-08-15,669,16
"5565",2016-08-17,669,2
"5566",2016-08-18,669,11
"5567",2016-08-19,669,14
"5568",2016-08-22,669,NA
"5569",2016-08-23,669,NA
"5570",2016-08-24,669,11
"5571",2016-08-25,669,12
"5572",2016-08-26,669,17
"5573",2016-08-27,669,NA
"5574",2016-08-29,669,19
"5575",2016-08-30,669,12
"5576",2016-08-31,669,13
"5577",2016-09-01,669,17
"5578",2016-09-02,669,16
"5579",2016-09-03,669,19
"5580",2016-09-04,669,24
"5581",2016-09-05,669,14
"5582",2016-09-06,669,10
"5583",2016-09-07,669,15
"5584",2016-09-08,669,18
"5585",2016-09-09,669,23
"5586",2016-09-10,669,16
"5587",2016-09-11,669,12
"5588",2016-09-13,669,NA
"5589",2016-09-14,669,29
"5590",2016-09-15,669,29
"5591",2016-09-16,669,17
"5592",2016-09-17,669,18
"5593",2016-09-18,669,13
"5594",2016-09-19,669,9
"5595",2016-09-20,669,10
"5596",2016-09-21,669,8
"5597",2016-09-22,669,19
"5598",2016-09-23,669,25
"5599",2016-09-24,669,16
"5600",2016-09-25,669,20
"5601",2016-09-26,669,28
"5602",2016-09-27,669,22
"5603",2016-09-28,669,34
"5604",2016-09-29,669,51
"5605",2016-09-30,669,43
"5606",2016-10-01,669,25
"5607",2016-10-02,669,NA
"5608",2016-10-03,669,18
"5609",2016-10-04,669,13
"5610",2016-10-05,669,17
"5611",2016-10-06,669,9
"5612",2016-10-07,669,28
"5613",2016-10-08,669,25
"5614",2016-10-09,669,18
"5615",2016-10-10,669,11
"5616",2016-10-11,669,14
"5617",2016-10-12,669,18
"5618",2016-10-13,669,20
"5619",2016-10-14,669,22
"5620",2016-10-15,669,18
"5621",2016-10-16,669,NA
"5622",2016-10-17,669,33
"5623",2016-10-18,669,32
"5624",2016-10-19,669,NA
"5625",2016-10-20,669,18
"5626",2016-10-21,669,NA
"5627",2016-10-22,669,36
"5628",2016-10-23,669,29
"5629",2016-10-24,669,28
"5630",2016-10-25,669,28
"5631",2016-10-27,669,NA
"5632",2016-10-28,669,24
"5633",2016-10-29,669,34
"5634",2016-10-30,669,43
"5635",2016-10-31,669,43
"5636",2016-11-01,669,54
"5637",2016-11-02,669,64
"5638",2016-11-03,669,30
"5639",2016-11-04,669,19
"5640",2016-11-05,669,27
"5641",2016-11-06,669,20
"5642",2016-11-07,669,17
"5643",2016-11-08,669,22
"5644",2016-11-09,669,31
"5645",2016-11-10,669,45
"5646",2016-11-11,669,44
"5647",2016-11-12,669,26
"5648",2016-11-13,669,21
"5649",2016-11-14,669,30
"5650",2016-11-15,669,32
"5651",2016-11-16,669,50
"5652",2016-11-17,669,67
"5653",2016-11-18,669,77
"5654",2016-11-19,669,34
"5655",2016-11-20,669,29
"5656",2016-11-21,669,29
"5657",2016-11-22,669,33
"5658",2016-11-23,669,23
"5659",2016-11-24,669,15
"5660",2016-11-25,669,13
"5661",2016-11-26,669,25
"5662",2016-11-27,669,29
"5663",2016-11-28,669,24
"5664",2016-11-29,669,18
"5665",2016-11-30,669,40
"5666",2016-12-01,669,48
"5667",2016-12-02,669,48
"5668",2016-12-03,669,45
"5669",2016-12-04,669,54
"5670",2016-12-05,669,55
"5671",2016-12-06,669,62
"5672",2016-12-07,669,78
"5673",2016-12-09,669,NA
"5674",2016-12-10,669,71
"5675",2016-12-11,669,48
"5676",2016-12-12,669,36
"5677",2016-12-13,669,41
"5678",2016-12-14,669,49
"5679",2016-12-15,669,50
"5680",2016-12-16,669,44
"5681",2016-12-17,669,44
"5682",2016-12-18,669,57
"5683",2016-12-19,669,63
"5684",2016-12-20,669,67
"5685",2016-12-21,669,46
"5686",2016-12-22,669,50
"5687",2016-12-23,669,50
"5688",2016-12-24,669,72
"5689",2016-12-25,669,49
"5690",2016-12-26,669,60
"5691",2016-12-27,669,36
"5692",2016-12-28,669,41
"5693",2016-12-29,669,20
"5694",2016-12-30,669,35
"5695",2016-12-31,669,60
"5696",2017-01-01,669,84
"5697",2017-01-02,669,65
"5698",2017-01-03,669,47
"5699",2017-01-04,669,44
"5700",2017-01-05,669,17
"5701",2017-01-06,669,21
"5702",2017-01-07,669,29
"5703",2017-01-08,669,38
"5704",2017-01-09,669,66
"5705",2017-01-10,669,41
"5706",2017-01-11,669,37
"5707",2017-01-12,669,43
"5708",2017-01-13,669,44
"5709",2017-01-14,669,28
"5710",2017-01-15,669,28
"5711",2017-01-16,669,19
"5712",2017-01-17,669,28
"5713",2017-01-18,669,35
"5714",2017-01-19,669,44
"5715",2017-01-20,669,50
"5716",2017-01-21,669,51
"5717",2017-01-22,669,31
"5718",2017-01-23,669,34
"5719",2017-01-24,669,36
"5720",2017-01-25,669,40
"5721",2017-01-26,669,45
"5722",2017-01-27,669,57
"5723",2017-01-28,669,81
"5724",2017-01-29,669,105
"5725",2017-01-30,669,131
"5726",2017-01-31,669,109
"5727",2017-02-01,669,103
"5728",2017-02-02,669,84
"5729",2017-02-03,669,44
"5730",2017-02-04,669,31
"5731",2017-02-05,669,28
"5732",2017-02-06,669,40
"5733",2017-02-07,669,25
"5734",2017-02-08,669,24
"5735",2017-02-09,669,37
"5736",2017-02-10,669,40
"5737",2017-02-11,669,45
"5738",2017-02-12,669,55
"5739",2017-02-13,669,49
"5740",2017-02-14,669,46
"5741",2017-02-15,669,50
"5742",2017-02-16,669,47
"5743",2017-02-17,669,49
"5744",2017-02-18,669,41
"5745",2017-02-19,669,48
"5746",2017-02-20,669,59
"5747",2017-02-21,669,62
"5748",2017-02-22,669,44
"5749",2017-02-23,669,82
"5750",2017-02-24,669,44
"5751",2017-02-25,669,25
"5752",2017-02-26,669,31
"5753",2017-02-27,669,40
"5754",2017-02-28,669,27
"5755",2017-03-01,669,29
"5756",2017-03-02,669,29
"5757",2017-03-03,669,42
"5758",2017-03-04,669,30
"5759",2017-03-05,669,10
"5760",2017-03-06,669,21
"5761",2017-03-07,669,16
"5762",2017-03-08,669,19
"5763",2017-03-09,669,31
"5764",2017-03-10,669,27
"5765",2017-03-11,669,13
"5766",2017-03-12,669,18
"5767",2017-03-13,669,24
"5768",2017-03-14,669,48
"5769",2017-03-15,669,54
"5770",2017-03-16,669,80
"5771",2017-03-17,669,88
"5772",2017-03-18,669,46
"5773",2017-03-19,669,59
"5774",2017-03-20,669,62
"5775",2017-03-21,669,62
"5776",2017-03-22,669,52
"5777",2017-03-23,669,30
"5778",2017-03-24,669,28
"5779",2017-03-25,669,32
"5780",2017-03-26,669,17
"5781",2017-03-27,669,26
"5782",2017-03-28,669,30
"5783",2017-03-29,669,23
"5784",2017-03-30,669,26
"5785",2017-03-31,669,35
"5786",2017-04-01,669,20
"5787",2017-04-02,669,20
"5788",2017-04-03,669,20
"5789",2017-04-04,669,18
"5790",2017-04-05,669,19
"5791",2017-04-06,669,39
"5792",2017-04-07,669,24
"5793",2017-04-08,669,34
"5794",2017-04-09,669,33
"5795",2017-04-10,669,31
"5796",2017-04-11,669,27
"5797",2017-04-12,669,16
"5798",2017-04-13,669,28
"5799",2017-04-14,669,31
"5800",2017-04-16,669,NA
"5801",2017-04-17,669,7
"5802",2017-04-18,669,10
"5803",2017-04-19,669,12
"5804",2017-04-20,669,10
"5805",2017-04-21,669,17
"5806",2017-04-22,669,27
"5807",2017-04-23,669,25
"5808",2017-04-24,669,19
"5809",2017-04-25,669,23
"5810",2017-04-26,669,13
"5811",2017-04-27,669,16
"5812",2017-04-28,669,10
"5813",2017-04-29,669,7
"5814",2017-04-30,669,13
"5815",2017-05-01,669,18
"5816",2017-05-02,669,22
"5817",2017-05-03,669,16
"5818",2017-05-04,669,13
"5819",2017-05-05,669,20
"5820",2017-05-06,669,20
"5821",2017-05-07,669,21
"5822",2017-05-08,669,16
"5823",2017-05-09,669,13
"5824",2017-05-10,669,13
"5825",2017-05-11,669,21
"5826",2017-05-12,669,15
"5827",2017-05-13,669,12
"5828",2017-05-14,669,13
"5829",2017-05-16,669,NA
"5830",2017-05-17,669,21
"5831",2017-05-18,669,15
"5832",2017-05-19,669,12
"5833",2017-05-20,669,13
"5834",2017-05-21,669,9
"5835",2017-05-22,669,17
"5836",2017-05-23,669,22
"5837",2017-05-24,669,31
"5838",2017-05-25,669,17
"5839",2017-05-26,669,13
"5840",2017-05-27,669,13
"5841",2017-05-28,669,10
"5842",2017-05-29,669,19
"5843",2017-05-30,669,24
"5844",2017-05-31,669,19
"5845",2017-06-01,669,19
"5846",2017-06-02,669,14
"5847",2017-06-05,669,NA
"5848",2017-06-06,669,15
"5849",2017-06-07,669,17
"5850",2017-06-08,669,15
"5851",2017-06-09,669,19
"5852",2017-06-10,669,26
"5853",2017-06-11,669,12
"5854",2017-06-12,669,19
"5855",2017-06-13,669,22
"5856",2017-06-14,669,21
"5857",2017-06-15,669,33
"5858",2017-06-16,669,27
"5859",2017-06-17,669,15
"5860",2017-06-18,669,7
"5861",2017-06-19,669,8
"5862",2017-06-20,669,13
"5863",2017-06-21,669,17
"5864",2017-06-22,669,24
"5865",2017-06-23,669,18
"5866",2017-06-24,669,22
"5867",2017-06-25,669,16
"5868",2017-06-26,669,14
"5869",2017-06-27,669,8
"5870",2017-06-28,669,11
"5871",2017-06-29,669,8
"5872",2017-06-30,669,6
"5873",2017-07-01,669,4
"5874",2017-07-02,669,4
"5875",2017-07-03,669,5
"5876",2017-07-04,669,6
"5877",2017-07-05,669,11
"5878",2017-07-06,669,14
"5879",2017-07-07,669,18
"5880",2017-07-08,669,21
"5881",2017-07-09,669,11
"5882",2017-07-10,669,14
"5883",2017-07-11,669,9
"5884",2017-07-12,669,14
"5885",2017-07-13,669,17
"5886",2017-07-14,669,7
"5887",2017-07-15,669,6
"5888",2017-07-16,669,4
"5889",2017-07-17,669,7
"5890",2017-07-18,669,3
"5891",2017-07-19,669,17
"5892",2017-07-20,669,16
"5893",2017-07-21,669,19
"5894",2017-07-22,669,14
"5895",2017-07-23,669,17
"5896",2017-07-24,669,7
"5897",2017-07-25,669,7
"5898",2017-07-26,669,5
"5899",2017-07-27,669,8
"5900",2017-07-28,669,11
"5901",2017-07-29,669,14
"5902",2017-07-30,669,7
"5903",2017-07-31,669,16
"5904",2017-08-01,669,14
"5905",2017-08-02,669,14
"5906",2017-08-03,669,22
"5907",2017-08-04,669,20
"5908",2017-08-05,669,21
"5909",2017-08-06,669,14
"5910",2017-08-07,669,8
"5911",2017-08-08,669,10
"5912",2017-08-09,669,14
"5913",2017-08-10,669,15
"5914",2017-08-11,669,4
"5915",2017-08-12,669,5
"5916",2017-08-13,669,5
"5917",2017-08-14,669,5
"5918",2017-08-15,669,6
"5919",2017-08-16,669,8
"5920",2017-08-17,669,3
"5921",2017-08-18,669,6
"5922",2017-08-19,669,12
"5923",2017-08-20,669,7
"5924",2017-08-21,669,8
"5925",2017-08-22,669,7
"5926",2017-08-23,669,15
"5927",2017-08-31,669,15
"5928",2017-09-01,669,15
"5929",2017-09-02,669,12
"5930",2017-09-03,669,12
"5931",2017-09-04,669,9
"5932",2017-09-05,669,18
"5933",2017-09-06,669,NA
"5934",2017-09-07,669,24
"5935",2017-09-08,669,11
"5936",2017-09-11,669,NA
"5937",2017-09-12,669,11
"5938",2017-09-13,669,10
"5939",2017-09-14,669,17
"5940",2017-09-15,669,15
"5941",2017-09-16,669,12
"5942",2017-09-17,669,5
"5943",2017-09-18,669,5
"5944",2017-09-19,669,18
"5945",2017-09-20,669,15
"5946",2017-09-21,669,14
"5947",2017-09-22,669,20
"5948",2017-09-23,669,35
"5949",2017-09-25,669,NA
"5950",2017-09-26,669,NA
"5951",2017-09-27,669,28
"5952",2017-09-28,669,35
"5953",2017-09-29,669,29
"5954",2017-09-30,669,22
"5955",2017-10-01,669,23
"5956",2017-10-02,669,39
"5957",2017-10-03,669,44
"5958",2017-10-04,669,54
"5959",2017-10-05,669,44
"5960",2017-10-06,669,26
"5961",2017-10-07,669,13
"5962",2017-10-08,669,15
"5963",2017-10-10,669,NA
"5964",2017-10-11,669,58
"5965",2017-10-12,669,52
"5966",2017-10-13,669,62
"5967",2017-10-14,669,54
"5968",2017-10-15,669,51
"5969",2017-10-16,669,46
"5970",2017-10-17,669,38
"5971",2017-10-18,669,45
"5972",2017-10-19,669,NA
"5973",2017-10-21,669,76
"5974",2017-10-22,669,36
"5975",2017-10-23,669,13
"5976",2017-10-25,669,19
"5977",2017-10-26,669,42
"5978",2017-10-27,669,54
"5979",2017-10-28,669,40
"5980",2017-10-29,669,36
"5981",2017-10-31,669,NA
"5982",2017-11-02,669,NA
"5983",2017-11-03,669,72
"5984",2017-11-04,669,52
"5985",2017-11-07,669,21
"5986",2017-11-10,669,26
"5987",2017-11-11,669,39
"5988",2017-11-13,669,NA
"5989",2017-11-14,669,16
"5990",2017-11-15,669,26
"5991",2017-11-16,669,27
"5992",2017-11-17,669,29
"5993",2017-11-18,669,31
"5994",2017-11-19,669,47
"5995",2017-11-20,669,32
"5996",2017-11-21,669,46
"5997",2017-11-22,669,66
"5998",2017-11-23,669,83
"5999",2017-11-24,669,59
"6000",2017-11-25,669,45
"6001",2017-11-26,669,23
"6002",2017-11-27,669,19
"6003",2017-11-28,669,34
"6004",2017-11-29,669,42
"6005",2017-11-30,669,49
"6006",2017-12-01,669,21
"6007",2017-12-02,669,21
"6008",2017-12-03,669,24
"6009",2017-12-04,669,48
"6010",2017-12-05,669,65
"6011",2017-12-06,669,58
"6012",2017-12-07,669,79
"6013",2017-12-08,669,76
"6014",2017-12-09,669,41
"6015",2017-12-10,669,25
"6016",2017-12-11,669,38
"6017",2017-12-12,669,51
"6018",2017-12-13,669,55
"6019",2017-12-14,669,54
"6020",2017-12-15,669,50
"6021",2017-12-16,669,33
"6022",2017-12-17,669,38
"6023",2017-12-18,669,40
"6024",2017-12-19,669,33
"6025",2017-12-20,669,57
"6026",2017-12-21,669,69
"6027",2017-12-22,669,85
"6028",2017-12-23,669,92
"6029",2017-12-24,669,47
"6030",2017-12-25,669,66
"6031",2017-12-26,669,56
"6032",2017-12-27,669,17
"6033",2017-12-28,669,24
"6034",2017-12-29,669,26
"6035",2017-12-30,669,31
"6036",2017-12-31,669,43
"6037",2018-01-01,669,49
"6038",2018-01-02,669,26
"6039",2018-01-03,669,28
"6040",2018-01-04,669,39
"6041",2018-01-05,669,52
"6042",2018-01-06,669,43
"6043",2018-01-07,669,41
"6044",2018-01-08,669,17
"6045",2018-01-09,669,17
"6046",2018-01-10,669,21
"6047",2018-01-11,669,42
"6048",2018-01-12,669,28
"6049",2018-01-13,669,34
"6050",2018-01-14,669,37
"6051",2018-01-15,669,56
"6052",2018-01-16,669,55
"6053",2018-01-17,669,32
"6054",2018-01-18,669,28
"6055",2018-01-19,669,33
"6056",2018-01-20,669,29
"6057",2018-01-21,669,23
"6058",2018-01-23,669,38
"6059",2018-01-24,669,51
"6060",2018-01-25,669,66
"6061",2018-01-26,669,71
"6062",2018-01-27,669,46
"6063",2018-01-28,669,43
"6064",2018-01-29,669,45
"6065",2018-01-30,669,38
"6066",2018-01-31,669,47
"6067",2018-02-01,669,29
"6068",2018-02-02,669,19
"6069",2018-02-03,669,23
"6070",2018-02-04,669,19
"6071",2018-02-05,669,15
"6072",2018-02-07,669,31
"6073",2018-02-08,669,47
"6074",2018-02-09,669,41
"6075",2018-02-10,669,44
"6076",2018-02-11,669,40
"6077",2018-02-12,669,28
"6078",2018-02-13,669,22
"6079",2018-02-14,669,28
"6080",2018-02-15,669,46
"6081",2018-02-16,669,73
"6082",2018-02-17,669,57
"6083",2018-02-18,669,46
"6084",2018-02-19,669,24
"6085",2018-02-20,669,34
"6086",2018-02-21,669,45
"6087",2018-02-23,669,NA
"6088",2018-02-24,669,35
"6089",2018-02-25,669,21
"6090",2018-02-26,669,23
"6091",2018-02-27,669,28
"6092",2018-02-28,669,44
"6093",2018-03-01,669,60
"6094",2018-03-02,669,80
"6095",2018-03-03,669,40
"6096",2018-03-04,669,44
"6097",2018-03-05,669,57
"6098",2018-03-06,669,43
"6099",2018-03-07,669,39
"6100",2018-03-08,669,32
"6101",2018-03-09,669,36
